customer_id,tenant_id,customer_name,age,gender,city,annual_income,tenure_months,engagement_score,risk_score,segment
T4_C1431,T4,Customer 1431,49,M,CityA,35742,92,43.57,96.51,Wealth Creator
T4_C1432,T4,Customer 1432,26,M,CityA,145257,80,81.88,8.95,Working Professional
T4_C1433,T4,Customer 1433,20,M,CityC,84612,42,30.76,60.85,Family Builder
T4_C1434,T4,Customer 1434,30,M,CityC,129696,114,92.68,70.43,Young Digital User
T4_C1435,T4,Customer 1435,34,F,CityC,136728,106,21.83,90.39,Young Digital User
T4_C1436,T4,Customer 1436,29,F,CityA,131990,29,8.82,95.95,Family Builder
T4_C1437,T4,Customer 1437,30,M,CityB,37770,87,6.56,90.03,Wealth Creator
T4_C1438,T4,Customer 1438,68,M,CityA,84167,72,51.18,49.77,Working Professional
T4_C1439,T4,Customer 1439,50,F,CityA,30568,105,45.24,98.76,Working Professional
T4_C1440,T4,Customer 1440,19,M,CityC,34676,26,59.4,93.73,Working Professional
T4_C1441,T4,Customer 1441,68,M,CityA,47301,76,0.25,85.06,Wealth Creator
T4_C1442,T4,Customer 1442,67,F,CityC,44898,107,29.78,36.96,Family Builder
T4_C1443,T4,Customer 1443,49,M,CityB,131481,54,25.26,24.27,Working Professional
T4_C1444,T4,Customer 1444,27,F,CityC,74948,52,82.19,52.33,Working Professional
T4_C1445,T4,Customer 1445,46,M,CityB,35895,108,75.93,59.2,Retirement Planner
T4_C1446,T4,Customer 1446,62,F,CityC,95003,51,60.4,16.08,Working Professional
T4_C1447,T4,Customer 1447,43,M,CityB,44173,54,46.08,99.28,Young Digital User
T4_C1448,T4,Customer 1448,40,Other,CityB,36083,109,42.81,40.93,Working Professional
T4_C1449,T4,Customer 1449,65,F,CityC,54012,113,96.72,42.03,Young Digital User
T4_C1450,T4,Customer 1450,51,F,CityC,71823,90,53.68,30.3,Working Professional
T4_C1451,T4,Customer 1451,44,M,CityC,117787,90,93.69,53.14,Young Digital User
T4_C1452,T4,Customer 1452,23,F,CityA,68458,33,19.29,68.88,Family Builder
T4_C1453,T4,Customer 1453,39,Other,CityA,119870,24,36.11,42.33,Young Digital User
T4_C1454,T4,Customer 1454,21,Other,CityC,85034,62,69.19,62.74,Working Professional
T4_C1455,T4,Customer 1455,61,F,CityB,130267,111,41.35,88.75,Young Digital User
T4_C1456,T4,Customer 1456,69,M,CityA,127804,110,28.32,37.05,Working Professional
T4_C1457,T4,Customer 1457,40,M,CityA,135405,84,91.72,99.24,Wealth Creator
T4_C1458,T4,Customer 1458,22,M,CityA,115949,9,49.58,7.38,Young Digital User
T4_C1459,T4,Customer 1459,43,M,CityB,47167,65,80.4,9.82,Family Builder
T4_C1460,T4,Customer 1460,31,M,CityA,125494,111,63.62,16.23,Family Builder
T4_C1461,T4,Customer 1461,26,F,CityA,79506,91,8.46,8.4,Retirement Planner
T4_C1462,T4,Customer 1462,31,M,CityC,144219,70,42.0,92.89,Retirement Planner
T4_C1463,T4,Customer 1463,57,M,CityB,132835,100,96.41,40.23,Retirement Planner
T4_C1464,T4,Customer 1464,20,M,CityA,36942,48,78.48,60.68,Family Builder
T4_C1465,T4,Customer 1465,27,Other,CityC,82432,99,37.74,6.07,Young Digital User
T4_C1466,T4,Customer 1466,44,Other,CityC,143675,28,69.1,63.42,Retirement Planner
T4_C1467,T4,Customer 1467,32,M,CityC,41617,63,42.56,60.08,Wealth Creator
T4_C1468,T4,Customer 1468,53,F,CityC,135512,110,8.4,58.93,Family Builder
T4_C1469,T4,Customer 1469,45,M,CityB,128787,96,72.19,17.9,Wealth Creator
T4_C1470,T4,Customer 1470,32,Other,CityC,122698,110,89.36,27.58,Family Builder
T4_C1471,T4,Customer 1471,69,F,CityB,127179,30,7.95,6.59,Wealth Creator
T4_C1472,T4,Customer 1472,48,M,CityA,117169,16,82.02,27.14,Retirement Planner
T4_C1473,T4,Customer 1473,41,F,CityB,92566,65,12.27,22.59,Family Builder
T4_C1474,T4,Customer 1474,39,Other,CityB,40309,109,25.11,43.48,Wealth Creator
T4_C1475,T4,Customer 1475,24,Other,CityC,110222,118,7.09,14.86,Family Builder
T4_C1476,T4,Customer 1476,21,M,CityC,62109,104,31.48,0.0,Family Builder
T4_C1477,T4,Customer 1477,24,F,CityC,118487,56,19.99,8.84,Wealth Creator
T4_C1478,T4,Customer 1478,39,Other,CityB,92279,113,0.53,65.56,Retirement Planner
T4_C1479,T4,Customer 1479,18,M,CityA,88314,26,56.89,24.59,Wealth Creator
T4_C1480,T4,Customer 1480,27,Other,CityB,126964,28,49.96,79.97,Family Builder
T4_C1481,T4,Customer 1481,58,F,CityA,36624,85,91.14,44.37,Retirement Planner
T4_C1482,T4,Customer 1482,36,M,CityB,134903,55,81.08,24.77,Wealth Creator
T4_C1483,T4,Customer 1483,68,M,CityB,116672,21,86.23,74.56,Young Digital User
T4_C1484,T4,Customer 1484,55,F,CityA,109071,81,72.66,51.24,Wealth Creator
T4_C1485,T4,Customer 1485,36,M,CityA,116673,56,4.2,95.89,Young Digital User
T4_C1486,T4,Customer 1486,45,F,CityA,96135,65,22.13,25.57,Working Professional
T4_C1487,T4,Customer 1487,55,Other,CityA,132063,111,75.22,63.47,Wealth Creator
T4_C1488,T4,Customer 1488,22,M,CityC,145996,75,7.73,97.41,Wealth Creator
T4_C1489,T4,Customer 1489,41,F,CityA,49976,40,80.08,25.78,Family Builder
T4_C1490,T4,Customer 1490,55,Other,CityA,74639,61,44.61,86.83,Young Digital User
T4_C1491,T4,Customer 1491,18,Other,CityA,121324,26,16.98,83.87,Working Professional
T4_C1492,T4,Customer 1492,23,Other,CityA,41990,78,78.72,97.17,Retirement Planner
T4_C1493,T4,Customer 1493,43,F,CityA,112688,104,9.85,88.57,Retirement Planner
T4_C1494,T4,Customer 1494,30,M,CityA,103599,77,40.44,55.52,Wealth Creator
T4_C1495,T4,Customer 1495,42,F,CityA,76360,115,93.92,24.26,Working Professional
T4_C1496,T4,Customer 1496,34,Other,CityA,55073,110,40.71,95.13,Family Builder
T4_C1497,T4,Customer 1497,70,F,CityA,33482,71,49.38,82.6,Working Professional
T4_C1498,T4,Customer 1498,49,M,CityA,122812,99,31.76,42.22,Retirement Planner
T4_C1499,T4,Customer 1499,27,M,CityB,105474,99,87.46,63.71,Working Professional
T4_C1500,T4,Customer 1500,62,F,CityA,59285,99,70.82,55.75,Retirement Planner
T4_C1501,T4,Customer 1501,37,Other,CityC,131805,15,33.37,32.24,Wealth Creator
T4_C1502,T4,Customer 1502,68,Other,CityC,85012,58,36.26,82.18,Wealth Creator
T4_C1503,T4,Customer 1503,57,Other,CityC,73114,86,41.68,89.69,Wealth Creator
T4_C1504,T4,Customer 1504,57,M,CityA,97957,56,74.2,71.32,Working Professional
T4_C1505,T4,Customer 1505,35,Other,CityA,44083,13,17.85,6.15,Young Digital User
T4_C1506,T4,Customer 1506,69,Other,CityA,134869,62,90.66,10.65,Working Professional
T4_C1507,T4,Customer 1507,30,Other,CityB,79993,98,91.31,63.57,Working Professional
T4_C1508,T4,Customer 1508,24,Other,CityA,131654,17,24.02,42.38,Working Professional
T4_C1509,T4,Customer 1509,57,Other,CityB,34228,111,64.71,84.35,Wealth Creator
T4_C1510,T4,Customer 1510,18,F,CityA,95217,58,64.4,90.04,Wealth Creator
T4_C1511,T4,Customer 1511,28,Other,CityC,139616,81,39.82,31.31,Retirement Planner
T4_C1512,T4,Customer 1512,64,M,CityB,104528,87,30.45,26.69,Family Builder
T4_C1513,T4,Customer 1513,57,M,CityA,124267,69,1.48,3.93,Working Professional
T4_C1514,T4,Customer 1514,43,F,CityB,54949,66,18.48,53.67,Working Professional
T4_C1515,T4,Customer 1515,34,M,CityA,143864,55,12.15,90.86,Retirement Planner
T4_C1516,T4,Customer 1516,20,M,CityA,127946,42,33.84,1.0,Wealth Creator
T4_C1517,T4,Customer 1517,21,F,CityB,89057,65,14.38,65.83,Wealth Creator
T4_C1518,T4,Customer 1518,39,Other,CityA,43706,99,81.45,9.7,Working Professional
T4_C1519,T4,Customer 1519,31,F,CityA,140774,64,0.99,89.75,Family Builder
T4_C1520,T4,Customer 1520,38,F,CityA,52727,46,99.8,48.15,Working Professional
T4_C1521,T4,Customer 1521,31,M,CityB,82076,118,35.09,38.53,Family Builder
T4_C1522,T4,Customer 1522,62,F,CityA,87818,55,55.04,59.46,Working Professional
T4_C1523,T4,Customer 1523,18,F,CityA,107938,55,78.58,24.87,Wealth Creator
T4_C1524,T4,Customer 1524,54,M,CityC,73989,102,99.03,36.91,Retirement Planner
T4_C1525,T4,Customer 1525,23,F,CityB,74232,76,32.24,81.47,Young Digital User
T4_C1526,T4,Customer 1526,44,M,CityC,31170,6,99.17,3.83,Working Professional
T4_C1527,T4,Customer 1527,49,Other,CityB,66277,103,57.02,4.94,Retirement Planner
T4_C1528,T4,Customer 1528,44,Other,CityA,59418,96,59.56,70.48,Working Professional
T4_C1529,T4,Customer 1529,66,Other,CityC,128130,87,55.28,93.47,Retirement Planner
T4_C1530,T4,Customer 1530,65,F,CityA,73926,80,25.1,54.37,Retirement Planner
T4_C1531,T4,Customer 1531,48,Other,CityA,92240,84,40.33,50.78,Wealth Creator
T4_C1532,T4,Customer 1532,24,F,CityB,71978,97,63.32,81.93,Family Builder
T4_C1533,T4,Customer 1533,64,F,CityB,129745,89,89.32,3.19,Working Professional
T4_C1534,T4,Customer 1534,24,Other,CityA,68828,93,57.82,26.22,Working Professional
T4_C1535,T4,Customer 1535,25,M,CityA,58598,30,0.88,66.47,Working Professional
T4_C1536,T4,Customer 1536,23,M,CityA,81719,32,63.1,96.55,Young Digital User
T4_C1537,T4,Customer 1537,46,F,CityA,122719,16,7.03,94.7,Working Professional
T4_C1538,T4,Customer 1538,22,Other,CityB,104152,87,58.71,88.6,Wealth Creator
T4_C1539,T4,Customer 1539,52,F,CityB,63813,14,37.38,91.54,Retirement Planner
T4_C1540,T4,Customer 1540,35,F,CityB,117883,51,38.92,96.28,Wealth Creator
T4_C1541,T4,Customer 1541,63,Other,CityA,36902,100,59.54,77.03,Wealth Creator
T4_C1542,T4,Customer 1542,24,M,CityB,141173,9,67.81,20.98,Retirement Planner
T4_C1543,T4,Customer 1543,63,Other,CityA,55430,117,83.17,47.14,Working Professional
T4_C1544,T4,Customer 1544,23,M,CityC,128222,106,62.67,27.62,Working Professional
T4_C1545,T4,Customer 1545,36,M,CityC,58731,112,6.36,8.81,Family Builder
T4_C1546,T4,Customer 1546,23,M,CityC,116534,89,15.4,13.03,Wealth Creator
T4_C1547,T4,Customer 1547,45,M,CityA,93252,100,51.2,37.06,Working Professional
T4_C1548,T4,Customer 1548,49,M,CityB,145561,29,67.2,49.29,Retirement Planner
T4_C1549,T4,Customer 1549,55,M,CityC,42851,41,92.22,3.47,Family Builder
T4_C1550,T4,Customer 1550,61,M,CityB,94912,113,38.06,86.85,Family Builder
T4_C1551,T4,Customer 1551,38,F,CityA,73629,58,73.82,23.16,Working Professional
T4_C1552,T4,Customer 1552,69,Other,CityB,33845,118,23.93,7.04,Retirement Planner
T4_C1553,T4,Customer 1553,46,Other,CityA,105705,2,2.04,18.76,Retirement Planner
T4_C1554,T4,Customer 1554,29,M,CityA,108060,49,9.09,64.83,Retirement Planner
T4_C1555,T4,Customer 1555,24,Other,CityB,108840,20,3.31,24.15,Working Professional
T4_C1556,T4,Customer 1556,32,M,CityA,34912,17,1.49,26.5,Family Builder
T4_C1557,T4,Customer 1557,27,Other,CityC,42075,36,51.1,8.92,Working Professional
T4_C1558,T4,Customer 1558,24,M,CityA,37764,97,64.38,91.44,Retirement Planner
T4_C1559,T4,Customer 1559,69,F,CityB,32289,39,45.63,13.71,Young Digital User
T4_C1560,T4,Customer 1560,32,F,CityB,80847,36,87.06,34.14,Family Builder
T4_C1561,T4,Customer 1561,22,F,CityB,107699,28,42.4,24.17,Young Digital User
T4_C1562,T4,Customer 1562,50,F,CityB,130421,43,9.2,3.02,Young Digital User
T4_C1563,T4,Customer 1563,38,F,CityA,74753,73,22.45,0.27,Retirement Planner
T4_C1564,T4,Customer 1564,28,F,CityC,95800,118,98.61,61.5,Retirement Planner
T4_C1565,T4,Customer 1565,49,F,CityA,131399,61,39.23,32.68,Working Professional
T4_C1566,T4,Customer 1566,63,M,CityC,75720,113,32.12,46.54,Retirement Planner
T4_C1567,T4,Customer 1567,55,F,CityC,31462,6,73.84,81.19,Family Builder
T4_C1568,T4,Customer 1568,47,Other,CityC,130978,8,52.9,13.17,Family Builder
T4_C1569,T4,Customer 1569,48,Other,CityC,111700,34,21.81,28.45,Wealth Creator
T4_C1570,T4,Customer 1570,58,F,CityA,127215,70,94.09,37.5,Young Digital User
T4_C1571,T4,Customer 1571,47,F,CityC,46626,2,76.45,35.69,Retirement Planner
T4_C1572,T4,Customer 1572,40,F,CityA,86058,119,49.85,88.91,Wealth Creator
T4_C1573,T4,Customer 1573,26,F,CityB,91905,80,60.69,61.25,Family Builder
T4_C1574,T4,Customer 1574,64,M,CityC,136299,28,36.31,15.39,Family Builder
T4_C1575,T4,Customer 1575,42,F,CityA,136325,52,32.05,14.35,Family Builder
T4_C1576,T4,Customer 1576,55,M,CityC,134574,7,29.81,46.93,Young Digital User
T4_C1577,T4,Customer 1577,43,M,CityC,118167,26,20.19,64.53,Family Builder
T4_C1578,T4,Customer 1578,24,Other,CityC,61354,18,48.04,66.57,Family Builder
T4_C1579,T4,Customer 1579,55,F,CityB,79720,74,20.0,58.11,Retirement Planner
T4_C1580,T4,Customer 1580,70,F,CityB,65334,54,54.64,62.76,Young Digital User
T4_C1581,T4,Customer 1581,65,M,CityA,54800,14,95.02,36.3,Working Professional
T4_C1582,T4,Customer 1582,54,M,CityC,124523,30,73.81,45.23,Retirement Planner
T4_C1583,T4,Customer 1583,19,F,CityA,80665,59,51.79,55.77,Working Professional
T4_C1584,T4,Customer 1584,24,F,CityB,107599,112,54.56,85.1,Wealth Creator
T4_C1585,T4,Customer 1585,41,Other,CityA,111437,83,44.03,30.93,Wealth Creator
T4_C1586,T4,Customer 1586,30,F,CityB,106286,114,67.45,87.97,Young Digital User
T4_C1587,T4,Customer 1587,38,M,CityB,118875,18,79.76,4.26,Working Professional
T4_C1588,T4,Customer 1588,69,Other,CityB,119961,54,6.58,94.26,Young Digital User
T4_C1589,T4,Customer 1589,61,F,CityC,91850,49,78.57,90.3,Family Builder
T4_C1590,T4,Customer 1590,51,Other,CityB,69149,109,40.07,8.4,Retirement Planner
T4_C1591,T4,Customer 1591,55,Other,CityC,113502,27,85.11,79.52,Family Builder
T4_C1592,T4,Customer 1592,22,F,CityB,81610,62,57.83,69.05,Retirement Planner
T4_C1593,T4,Customer 1593,69,F,CityB,128652,74,6.92,59.52,Retirement Planner
T4_C1594,T4,Customer 1594,20,Other,CityB,30615,102,80.72,80.14,Wealth Creator
T4_C1595,T4,Customer 1595,64,F,CityC,99665,6,82.83,98.43,Young Digital User
T4_C1596,T4,Customer 1596,39,F,CityB,78794,50,65.29,25.09,Retirement Planner
T4_C1597,T4,Customer 1597,18,F,CityC,142013,66,26.44,38.37,Wealth Creator
T4_C1598,T4,Customer 1598,56,F,CityC,61137,61,99.35,61.94,Young Digital User
T4_C1599,T4,Customer 1599,67,F,CityA,78204,22,10.09,29.01,Family Builder
T4_C1600,T4,Customer 1600,36,F,CityC,45883,115,86.72,90.43,Young Digital User
T4_C1601,T4,Customer 1601,31,M,CityC,59593,2,63.08,13.47,Working Professional
T4_C1602,T4,Customer 1602,46,F,CityA,50321,118,53.67,22.57,Working Professional
T4_C1603,T4,Customer 1603,67,F,CityB,136741,97,6.0,10.52,Young Digital User
T4_C1604,T4,Customer 1604,33,M,CityB,74641,41,14.7,79.21,Working Professional
T4_C1605,T4,Customer 1605,33,Other,CityB,95643,87,99.93,88.07,Wealth Creator
T4_C1606,T4,Customer 1606,61,M,CityA,129065,116,86.62,36.42,Retirement Planner
T4_C1607,T4,Customer 1607,27,F,CityC,100815,96,10.47,78.69,Young Digital User
T4_C1608,T4,Customer 1608,62,M,CityA,48437,58,44.64,32.09,Retirement Planner
T4_C1609,T4,Customer 1609,61,Other,CityC,35561,25,79.43,18.05,Wealth Creator
T4_C1610,T4,Customer 1610,19,M,CityA,148139,53,3.19,14.76,Family Builder
T4_C1611,T4,Customer 1611,35,F,CityB,90948,38,10.76,1.98,Family Builder
T4_C1612,T4,Customer 1612,62,M,CityC,143608,100,37.16,67.28,Retirement Planner
T4_C1613,T4,Customer 1613,39,Other,CityC,114199,26,14.09,50.24,Family Builder
T4_C1614,T4,Customer 1614,34,Other,CityB,129606,52,24.14,44.22,Wealth Creator
T4_C1615,T4,Customer 1615,67,F,CityC,88737,75,62.07,9.26,Working Professional
T4_C1616,T4,Customer 1616,42,M,CityB,33649,59,18.14,83.33,Young Digital User
T4_C1617,T4,Customer 1617,67,Other,CityA,75816,34,41.01,31.41,Young Digital User
T4_C1618,T4,Customer 1618,56,Other,CityA,140154,99,1.49,71.52,Family Builder
T4_C1619,T4,Customer 1619,30,M,CityC,105294,11,71.59,74.71,Young Digital User
T4_C1620,T4,Customer 1620,48,Other,CityC,48361,65,68.97,15.38,Retirement Planner
T4_C1621,T4,Customer 1621,32,M,CityC,34900,38,42.68,77.65,Working Professional
T4_C1622,T4,Customer 1622,63,F,CityC,31975,21,90.9,76.9,Wealth Creator
T4_C1623,T4,Customer 1623,18,M,CityC,31473,23,17.08,24.37,Family Builder
T4_C1624,T4,Customer 1624,22,Other,CityB,31497,17,74.08,50.98,Family Builder
T4_C1625,T4,Customer 1625,27,F,CityC,67404,50,28.29,84.72,Young Digital User
T4_C1626,T4,Customer 1626,54,M,CityA,74466,59,42.45,49.65,Young Digital User
T4_C1627,T4,Customer 1627,52,M,CityA,49858,118,23.74,46.78,Young Digital User
T4_C1628,T4,Customer 1628,58,Other,CityB,117444,111,44.87,54.29,Retirement Planner
T4_C1629,T4,Customer 1629,42,Other,CityB,122059,70,82.51,26.08,Wealth Creator
T4_C1630,T4,Customer 1630,65,M,CityC,118913,114,70.32,30.61,Wealth Creator
T4_C1631,T4,Customer 1631,64,F,CityA,74987,23,57.58,21.36,Wealth Creator
T4_C1632,T4,Customer 1632,63,M,CityB,83592,82,57.71,53.33,Family Builder
T4_C1633,T4,Customer 1633,65,F,CityC,111368,43,0.94,99.58,Wealth Creator
T4_C1634,T4,Customer 1634,44,F,CityB,51855,60,99.81,33.67,Young Digital User
T4_C1635,T4,Customer 1635,55,Other,CityA,46544,8,0.13,0.25,Wealth Creator
T4_C1636,T4,Customer 1636,23,Other,CityC,135020,27,62.85,50.43,Wealth Creator
T4_C1637,T4,Customer 1637,70,M,CityA,91440,6,15.53,13.48,Retirement Planner
T4_C1638,T4,Customer 1638,27,Other,CityA,136798,80,10.7,41.25,Working Professional
T4_C1639,T4,Customer 1639,40,F,CityA,137978,30,21.34,12.75,Young Digital User
T4_C1640,T4,Customer 1640,25,Other,CityC,70093,33,2.33,87.87,Wealth Creator
T4_C1641,T4,Customer 1641,29,M,CityA,118081,69,32.63,86.78,Family Builder
T4_C1642,T4,Customer 1642,35,Other,CityC,76649,85,45.27,79.43,Retirement Planner
T4_C1643,T4,Customer 1643,19,Other,CityA,93954,107,13.92,95.93,Family Builder
T4_C1644,T4,Customer 1644,50,M,CityB,128943,103,9.35,13.94,Retirement Planner
T4_C1645,T4,Customer 1645,49,Other,CityA,126485,36,9.2,3.82,Wealth Creator
T4_C1646,T4,Customer 1646,43,Other,CityB,87930,2,59.66,62.67,Young Digital User
T4_C1647,T4,Customer 1647,18,F,CityA,56656,30,29.52,84.67,Family Builder
T4_C1648,T4,Customer 1648,58,F,CityA,90067,118,38.6,11.31,Wealth Creator
T4_C1649,T4,Customer 1649,67,M,CityB,77067,70,86.74,75.05,Wealth Creator
T4_C1650,T4,Customer 1650,45,F,CityC,125294,65,79.17,72.07,Working Professional
T4_C1651,T4,Customer 1651,65,M,CityA,76990,56,8.41,75.4,Working Professional
T4_C1652,T4,Customer 1652,18,F,CityC,50366,91,12.52,55.37,Family Builder
T4_C1653,T4,Customer 1653,54,F,CityC,108192,5,49.17,32.83,Young Digital User
T4_C1654,T4,Customer 1654,27,M,CityC,54664,47,83.81,4.89,Working Professional
T4_C1655,T4,Customer 1655,40,Other,CityA,47426,6,50.1,5.86,Young Digital User
T4_C1656,T4,Customer 1656,36,F,CityA,69819,94,68.6,59.76,Retirement Planner
T4_C1657,T4,Customer 1657,44,M,CityB,106248,2,32.29,89.79,Wealth Creator
T4_C1658,T4,Customer 1658,20,F,CityC,52836,116,8.39,88.35,Wealth Creator
T4_C1659,T4,Customer 1659,29,F,CityA,97308,76,94.92,1.69,Young Digital User
T4_C1660,T4,Customer 1660,40,Other,CityB,89798,5,53.25,61.67,Wealth Creator
T4_C1661,T4,Customer 1661,37,F,CityC,56167,115,96.79,32.9,Retirement Planner
T4_C1662,T4,Customer 1662,44,M,CityB,112450,105,33.09,88.88,Young Digital User
T4_C1663,T4,Customer 1663,31,M,CityB,135522,119,34.17,96.18,Young Digital User
T4_C1664,T4,Customer 1664,26,Other,CityA,100883,94,34.12,63.0,Retirement Planner
T4_C1665,T4,Customer 1665,32,M,CityC,88343,82,57.83,43.75,Family Builder
T4_C1666,T4,Customer 1666,45,Other,CityB,106107,12,2.73,45.1,Wealth Creator
T4_C1667,T4,Customer 1667,44,F,CityA,107107,113,62.59,97.56,Young Digital User
T4_C1668,T4,Customer 1668,39,Other,CityC,54620,19,39.07,61.22,Retirement Planner
T4_C1669,T4,Customer 1669,49,F,CityC,59951,16,51.41,61.97,Wealth Creator
T4_C1670,T4,Customer 1670,68,M,CityC,70464,53,27.73,70.21,Wealth Creator
T4_C1671,T4,Customer 1671,56,M,CityA,142977,118,37.34,51.23,Young Digital User
T4_C1672,T4,Customer 1672,56,M,CityC,147594,61,39.81,91.06,Retirement Planner
T4_C1673,T4,Customer 1673,19,Other,CityC,55070,106,82.76,72.92,Wealth Creator
T4_C1674,T4,Customer 1674,59,F,CityC,122102,106,46.73,90.38,Wealth Creator
T4_C1675,T4,Customer 1675,36,M,CityB,70105,37,90.63,8.77,Wealth Creator
T4_C1676,T4,Customer 1676,68,M,CityA,87956,12,60.01,85.95,Wealth Creator
T4_C1677,T4,Customer 1677,46,F,CityA,43187,101,83.27,55.31,Wealth Creator
T4_C1678,T4,Customer 1678,51,F,CityC,88821,68,23.9,17.37,Family Builder
T4_C1679,T4,Customer 1679,18,Other,CityB,53719,8,53.02,10.81,Working Professional
T4_C1680,T4,Customer 1680,23,M,CityA,54850,108,28.48,99.72,Wealth Creator
T4_C1681,T4,Customer 1681,35,M,CityA,75466,81,71.73,34.25,Family Builder
T4_C1682,T4,Customer 1682,64,F,CityC,64505,7,20.97,76.9,Young Digital User
T4_C1683,T4,Customer 1683,26,M,CityA,124166,46,64.72,40.94,Working Professional
T4_C1684,T4,Customer 1684,29,F,CityB,89401,76,72.71,19.42,Young Digital User
T4_C1685,T4,Customer 1685,65,M,CityA,37867,65,62.94,2.26,Retirement Planner
T4_C1686,T4,Customer 1686,26,F,CityB,89614,26,37.69,65.97,Family Builder
T4_C1687,T4,Customer 1687,70,F,CityA,112282,46,77.65,41.8,Wealth Creator
T4_C1688,T4,Customer 1688,42,F,CityC,105105,33,23.01,17.98,Retirement Planner
T4_C1689,T4,Customer 1689,45,M,CityC,47996,60,81.25,9.04,Family Builder
T4_C1690,T4,Customer 1690,65,F,CityA,133859,102,84.36,31.37,Retirement Planner
T4_C1691,T4,Customer 1691,58,Other,CityB,119590,49,19.3,79.54,Retirement Planner
T4_C1692,T4,Customer 1692,41,Other,CityC,106430,76,81.11,79.52,Wealth Creator
T4_C1693,T4,Customer 1693,49,M,CityA,43454,50,29.4,7.96,Retirement Planner
T4_C1694,T4,Customer 1694,36,M,CityA,41622,90,64.13,72.81,Working Professional
T4_C1695,T4,Customer 1695,30,Other,CityB,100146,99,39.75,22.91,Family Builder
T4_C1696,T4,Customer 1696,58,F,CityC,98405,117,46.39,40.24,Working Professional
T4_C1697,T4,Customer 1697,41,M,CityC,128848,73,98.58,53.91,Young Digital User
T4_C1698,T4,Customer 1698,48,F,CityC,128817,48,79.71,50.28,Wealth Creator
T4_C1699,T4,Customer 1699,29,F,CityC,114901,53,8.96,38.95,Wealth Creator
